 O2-cr --------  interval 0/1
 -8.8646E-21 -9.3714E-21 -9.8847E-21 -1.0386E-20 -1.0887E-20 -1.1383E-20
 -1.1885E-20 -1.2373E-20 -1.2866E-20 -1.3334E-20 -1.5421E-20 -1.5794E-20
 -1.6626E-20 -1.6363E-20 -1.6516E-20 -1.7037E-20 -1.6489E-20 -1.6276E-20
 -1.6273E-20 -1.5370E-20 -1.4720E-20 -1.4249E-20 -1.2902E-20 -1.1694E-20
 -1.1008E-20 -1.0345E-20 -9.7008E-21 -9.0776E-21 -8.4830E-21 -7.8997E-21
 -7.3242E-21 -6.7771E-21 -6.2451E-21 -5.7757E-21 -5.3506E-21 -4.9734E-21
 -4.6658E-21 -4.3902E-21 -4.1518E-21 -3.9159E-21 -3.6738E-21 -3.3999E-21
 -3.0888E-21 -2.7440E-21 -2.3840E-21 -2.0289E-21 -1.6995E-21 -1.4072E-21
 -1.1548E-21 -9.3612E-22 -7.4639E-22 -5.8057E-22 -4.4035E-22 -3.2766E-22
 -2.3696E-22 -1.6276E-22 -9.5045E-23 -3.0512E-23
 -2.9359E-25 -3.1588E-25 -3.3893E-25 -3.6120E-25 -3.8350E-25 -4.0553E-25
 -4.2944E-25 -4.5214E-25 -4.7480E-25 -4.9653E-25 -7.3212E-25 -7.3496E-25
 -7.9546E-25 -7.2737E-25 -7.1754E-25 -7.5337E-25 -6.8192E-25 -6.5687E-25
 -6.6105E-25 -5.8663E-25 -5.4572E-25 -5.2667E-25 -4.3592E-25 -3.6212E-25
 -3.3441E-25 -3.0783E-25 -2.8282E-25 -2.5880E-25 -2.3676E-25 -2.1558E-25
 -1.9513E-25 -1.7605E-25 -1.5796E-25 -1.4250E-25 -1.2878E-25 -1.1646E-25
 -1.0699E-25 -9.8532E-26 -9.1600E-26 -8.4919E-26 -7.8441E-26 -7.1362E-26
 -6.3432E-26 -5.4847E-26 -4.6171E-26 -3.7864E-26 -3.0376E-26 -2.3960E-26
 -1.8639E-26 -1.4163E-26 -1.0496E-26 -7.4290E-27 -5.0351E-27 -3.3535E-27
 -2.1575E-27 -1.2974E-27 -6.8579E-28 -2.1730E-28
  1.6322E-23  1.7318E-23  1.8353E-23  1.9358E-23  2.0368E-23  2.1370E-23
  2.2463E-23  2.3505E-23  2.4550E-23  2.5556E-23  3.6511E-23  3.6643E-23
  3.9481E-23  3.6274E-23  3.5808E-23  3.7511E-23  3.4102E-23  3.2902E-23
  3.3104E-23  2.9509E-23  2.7525E-23  2.6597E-23  2.2160E-23  1.8536E-23
  1.7170E-23  1.5854E-23  1.4611E-23  1.3412E-23  1.2308E-23  1.1243E-23
  1.0210E-23  9.2427E-24  8.3222E-24  7.5322E-24  6.8282E-24  6.1939E-24
  5.7040E-24  5.2652E-24  4.9041E-24  4.5546E-24  4.2146E-24  3.8415E-24
  3.4220E-24  2.9661E-24  2.5037E-24  2.0593E-24  1.6572E-24  1.3114E-24
  1.0235E-24  7.8043E-25  5.8057E-25  4.1283E-25  2.8140E-25  1.8874E-25
  1.2261E-25  7.4869E-26  4.0805E-26  1.4616E-26
 H2O2
 -2.6544E-21 -2.8775E-21 -3.1164E-21 -3.3565E-21 -3.6252E-21 -3.8682E-21
 -4.1523E-21 -4.4332E-21 -4.7236E-21 -5.0310E-21 -5.9845E-21 -6.2947E-21
 -6.8228E-21 -6.8959E-21 -7.1975E-21 -7.6994E-21 -7.7636E-21 -8.0289E-21
 -8.4699E-21 -8.5132E-21 -8.7399E-21 -9.1421E-21 -9.0067E-21 -8.9234E-21
 -9.1703E-21 -9.4123E-21 -9.6336E-21 -9.8293E-21 -9.9733E-21 -1.0083E-20
 -1.0140E-20 -1.0172E-20 -1.0153E-20 -1.0141E-20 -1.0124E-20 -1.0109E-20
 -1.0139E-20 -1.0176E-20 -1.0224E-20 -1.0247E-20 -1.0233E-20 -1.0131E-20
 -9.9219E-21 -9.5917E-21 -9.1382E-21 -8.5919E-21 -8.0146E-21 -7.4039E-21
 -6.8048E-21 -6.2162E-21 -5.6316E-21 -5.0398E-21 -4.4386E-21 -3.8062E-21
 -3.0584E-21 -2.1001E-21 -6.8236E-22  8.2025E-22
  6.8431E-19  6.9428E-19  7.0501E-19  7.1584E-19  7.2801E-19  7.3906E-19
  7.5205E-19  7.6494E-19  7.7833E-19  7.9257E-19  8.3690E-19  8.5139E-19
  8.7615E-19  8.7960E-19  8.9386E-19  9.1770E-19  9.2077E-19  9.3347E-19
  9.5469E-19  9.5678E-19  9.6777E-19  9.8736E-19  9.8074E-19  9.7665E-19
  9.8882E-19  1.0008E-18  1.0118E-18  1.0216E-18  1.0288E-18  1.0343E-18
  1.0372E-18  1.0388E-18  1.0378E-18  1.0372E-18  1.0364E-18  1.0356E-18
  1.0371E-18  1.0390E-18  1.0416E-18  1.0427E-18  1.0420E-18  1.0367E-18
  1.0256E-18  1.0080E-18  9.8387E-19  9.5464E-19  9.2364E-19  8.9073E-19
  8.5832E-19  8.2636E-19  7.9449E-19  7.6212E-19  7.2911E-19  6.9427E-19
  6.5292E-19  5.9973E-19  5.2076E-19  4.3677E-19
  9.1021E-24  9.7473E-24  1.0484E-23  1.1160E-23  1.1970E-23  1.2582E-23
  1.3429E-23  1.4150E-23  1.4972E-23  1.5721E-23  2.6093E-23  2.6303E-23
  2.9461E-23  2.6468E-23  2.6576E-23  2.9192E-23  2.6482E-23  2.6368E-23
  2.8371E-23  2.5899E-23  2.5587E-23  2.7118E-23  2.3223E-23  2.0004E-23
  2.0187E-23  2.0399E-23  2.0580E-23  2.0708E-23  2.0711E-23  2.0644E-23
  2.0446E-23  2.0250E-23  1.9898E-23  1.9610E-23  1.9293E-23  1.8946E-23
  1.8745E-23  1.8539E-23  1.8316E-23  1.7998E-23  1.7594E-23  1.6931E-23
  1.6081E-23  1.4958E-23  1.3625E-23  1.2147E-23  1.0755E-23  9.3743E-24
  8.0449E-24  6.9084E-24  5.8370E-24  4.8008E-24  3.8853E-24  3.0454E-24
  2.2656E-24  1.6406E-24  9.3513E-25  2.8333E-25
 -6.0301E-22 -6.3186E-22 -6.6491E-22 -6.9541E-22 -7.3213E-22 -7.5997E-22
 -7.9868E-22 -8.3177E-22 -8.6965E-22 -9.0434E-22 -1.3866E-21 -1.3964E-21
 -1.5445E-21 -1.4036E-21 -1.4087E-21 -1.5330E-21 -1.4037E-21 -1.3982E-21
 -1.4945E-21 -1.3751E-21 -1.3600E-21 -1.4346E-21 -1.2441E-21 -1.0861E-21
 -1.0951E-21 -1.1056E-21 -1.1146E-21 -1.1210E-21 -1.1211E-21 -1.1178E-21
 -1.1078E-21 -1.0978E-21 -1.0799E-21 -1.0652E-21 -1.0489E-21 -1.0310E-21
 -1.0207E-21 -1.0099E-21 -9.9833E-22 -9.8172E-22 -9.6050E-22 -9.2558E-22
 -8.8063E-22 -8.2099E-22 -7.4994E-22 -6.7088E-22 -5.9608E-22 -5.2168E-22
 -4.4976E-22 -3.8805E-22 -3.2966E-22 -2.7298E-22 -2.2272E-22 -1.7643E-22
 -1.3331E-22 -9.8626E-23 -5.9331E-23 -2.2896E-23
 HNO3
 -1.0776E-19 -1.1730E-19 -1.2692E-19 -1.3726E-19 -1.4780E-19 -1.5877E-19
 -1.7017E-19 -1.8212E-19 -1.9457E-19 -2.0757E-19 -2.4684E-19 -2.6015E-19
 -2.8220E-19 -2.8668E-19 -2.9988E-19 -3.2106E-19 -3.2501E-19 -3.3696E-19
 -3.5629E-19 -3.5912E-19 -3.6996E-19 -3.8759E-19 -3.8366E-19 -3.8126E-19
 -3.9322E-19 -4.0477E-19 -4.1545E-19 -4.2499E-19 -4.3292E-19 -4.3887E-19
 -4.4296E-19 -4.4556E-19 -4.4650E-19 -4.4719E-19 -4.4795E-19 -4.4915E-19
 -4.5153E-19 -4.5472E-19 -4.5855E-19 -4.6173E-19 -4.6312E-19 -4.6097E-19
 -4.5387E-19 -4.4115E-19 -4.2292E-19 -3.9998E-19 -3.7447E-19 -3.4760E-19
 -3.2050E-19 -2.9327E-19 -2.6583E-19 -2.3785E-19 -2.0881E-19 -1.7825E-19
 -1.4300E-19 -9.7424E-20 -3.1694E-20  3.8202E-20
  1.4141E-17  1.4567E-17  1.4999E-17  1.5466E-17  1.5943E-17  1.6442E-17
  1.6963E-17  1.7512E-17  1.8086E-17  1.8688E-17  2.0514E-17  2.1135E-17
  2.2169E-17  2.2380E-17  2.3005E-17  2.4011E-17  2.4199E-17  2.4772E-17
  2.5701E-17  2.5838E-17  2.6364E-17  2.7222E-17  2.7030E-17  2.6912E-17
  2.7502E-17  2.8074E-17  2.8605E-17  2.9081E-17  2.9478E-17  2.9777E-17
